"id","ph","ec","water_temp","ket","pengaduk","createdAt"
4168,5.9803,1.21583,32.5625,1,0,"2023-04-05T08:44:58.000Z"
4169,6.1133,1.16359,32.5625,1,1,"2023-04-05T08:45:01.000Z"
4170,6.15025,1.18378,32.5,1,0,"2023-04-05T08:45:04.000Z"
4171,6.09852,1.18378,32.5,1,1,"2023-04-05T08:45:09.000Z"
4172,6.12808,1.2028,32.5,1,1,"2023-04-05T08:45:26.000Z"
4173,6.07635,1.18854,32.5,1,0,"2023-04-05T08:45:26.000Z"
4174,6.08374,1.20633,32.5625,1,0,"2023-04-05T08:45:26.000Z"
4175,6.03202,1.2028,32.5,1,1,"2023-04-05T08:45:28.000Z"
4176,6.12808,1.22657,32.5,1,0,"2023-04-05T08:45:32.000Z"
4177,6.09852,1.25985,32.5,1,0,"2023-04-05T08:45:37.000Z"
4178,6.01724,1.24083,32.5,1,1,"2023-04-05T08:45:41.000Z"
4179,6.14286,1.24083,32.5,1,0,"2023-04-05T08:45:46.000Z"
4180,5.92118,1.27887,32.5,1,0,"2023-04-05T08:45:51.000Z"
4181,6.1798,1.27887,32.5,1,0,"2023-04-05T08:45:55.000Z"
4182,6.03202,1.33116,32.5,1,1,"2023-04-05T08:46:00.000Z"
4183,6.05419,1.29313,32.5,1,1,"2023-04-05T08:46:05.000Z"
4184,6.12808,1.29657,32.5625,1,0,"2023-04-05T08:46:09.000Z"
4185,6.00985,1.31215,32.5,1,1,"2023-04-05T08:46:29.000Z"
4186,6.17241,1.3169,32.5,1,0,"2023-04-05T08:46:29.000Z"
4187,5.98768,1.34543,32.5,1,1,"2023-04-05T08:46:29.000Z"
4188,6.14286,1.32165,32.5,1,0,"2023-04-05T08:46:29.000Z"
4189,5.99507,1.32165,32.5,1,1,"2023-04-05T08:46:34.000Z"
4190,6.07635,1.34067,32.5,1,0,"2023-04-05T08:46:37.000Z"
4191,6.14286,1.34067,32.5,1,0,"2023-04-05T08:46:42.000Z"
4192,6.00246,1.33116,32.5,1,1,"2023-04-05T08:46:46.000Z"
4193,6.09113,1.33116,32.5,1,0,"2023-04-05T08:46:53.000Z"
4194,5.9803,1.41055,32.5625,1,0,"2023-04-05T08:46:56.000Z"
4195,6.09113,1.35493,32.5,1,0,"2023-04-05T08:47:00.000Z"
4196,6.09852,1.35493,32.5,1,0,"2023-04-05T08:47:06.000Z"
4197,6.02463,1.35969,32.5,1,1,"2023-04-05T08:47:10.000Z"
4198,6.09113,1.35493,32.5,1,0,"2023-04-05T08:47:15.000Z"
4199,6.00985,1.35831,32.5625,1,1,"2023-04-05T08:47:19.000Z"
4200,6.14286,1.36444,32.5,1,0,"2023-04-05T08:47:24.000Z"
4201,5.9803,1.37395,32.5,1,1,"2023-04-05T08:47:28.000Z"
4202,6.15764,1.39772,32.5,1,0,"2023-04-05T08:47:33.000Z"
4203,5.93596,1.3692,32.5,1,1,"2023-04-05T08:47:38.000Z"
4204,6.15025,1.38821,32.5,1,0,"2023-04-05T08:47:42.000Z"
4205,5.89901,1.39297,32.5,1,0,"2023-04-05T08:47:47.000Z"
4206,6.14286,1.39772,32.5,1,0,"2023-04-05T08:47:52.000Z"
4207,5.98768,1.41674,32.5,1,1,"2023-04-05T08:47:56.000Z"
4208,6.08374,1.44051,32.5,1,0,"2023-04-05T08:48:01.000Z"
4209,5.99507,1.41198,32.5,1,1,"2023-04-05T08:48:06.000Z"
4210,6.10591,1.40723,32.5,1,0,"2023-04-05T08:48:13.000Z"
4211,5.95813,1.46428,32.5,1,0,"2023-04-05T08:48:15.000Z"
4212,5.96552,1.46428,32.5,1,1,"2023-04-05T08:48:19.000Z"
4213,6.08374,1.42625,32.5,1,0,"2023-04-05T08:48:24.000Z"
4214,6.06158,1.431,32.5,1,1,"2023-04-05T08:48:29.000Z"
4215,5.99507,1.43575,32.5,1,1,"2023-04-05T08:48:34.000Z"
4216,6.1133,1.43575,32.5,1,0,"2023-04-05T08:48:38.000Z"
4217,6.06897,1.47379,32.5,1,1,"2023-04-05T08:48:43.000Z"
4218,5.91379,1.43575,32.5,1,1,"2023-04-05T08:48:47.000Z"
4219,6.07635,1.45953,32.5,1,0,"2023-04-05T08:48:52.000Z"
4220,6.1133,1.45953,32.5,1,0,"2023-04-05T08:48:57.000Z"
4221,6.00985,1.45953,32.5,1,1,"2023-04-05T08:49:01.000Z"
4222,5.98768,1.4833,32.5,1,1,"2023-04-05T08:49:06.000Z"
4223,6.05419,1.45477,32.5,1,0,"2023-04-05T08:49:11.000Z"
4224,6.07635,1.45002,32.5,1,1,"2023-04-05T08:49:16.000Z"
4225,5.98768,1.46903,32.5,1,1,"2023-04-05T08:49:20.000Z"
4226,6.13547,1.46903,32.5,1,0,"2023-04-05T08:49:25.000Z"
4227,6.06158,1.50231,32.5,1,1,"2023-04-05T08:49:29.000Z"
4228,5.91379,1.47379,32.5,1,1,"2023-04-05T08:49:34.000Z"
4229,6.08374,1.46903,32.5,1,0,"2023-04-05T08:49:39.000Z"
4230,6.07635,1.46754,32.5625,1,1,"2023-04-05T08:49:43.000Z"
4231,5.99507,1.46903,32.5,1,1,"2023-04-05T08:49:48.000Z"
4232,6.14286,1.51658,32.5,1,0,"2023-04-05T08:49:53.000Z"
4233,5.92857,1.49129,32.5625,1,1,"2023-04-05T08:49:57.000Z"
4234,6.09113,1.48805,32.5,1,0,"2023-04-05T08:50:02.000Z"
4235,6.05419,1.48654,32.5625,1,1,"2023-04-05T08:50:07.000Z"
4236,6.06897,1.48805,32.5,1,0,"2023-04-05T08:50:14.000Z"
4237,5.96552,1.5451,32.5,1,0,"2023-04-05T08:50:19.000Z"
4238,5.95813,1.49756,32.5,1,1,"2023-04-05T08:50:20.000Z"
4239,6.09852,1.49756,32.5,1,0,"2023-04-05T08:50:25.000Z"
4240,6.03202,1.51658,32.5,1,1,"2023-04-05T08:50:30.000Z"
4241,6.03202,1.50707,32.5,1,1,"2023-04-05T08:50:34.000Z"
4242,6.09113,1.52608,32.5,1,0,"2023-04-05T08:50:44.000Z"
4243,5.96552,1.51182,32.5,1,1,"2023-04-05T08:50:45.000Z"
4244,6.06158,1.51182,32.5,1,0,"2023-04-05T08:50:48.000Z"
4245,5.98768,1.51182,32.5,1,1,"2023-04-05T08:50:53.000Z"
4246,6.13547,1.53084,32.5,1,0,"2023-04-05T08:50:57.000Z"
4247,5.92118,1.57838,32.5,1,0,"2023-04-05T08:51:03.000Z"
4248,5.99507,1.53084,32.5,1,0,"2023-04-05T08:51:07.000Z"
4249,6.06158,1.53559,32.5,1,0,"2023-04-05T08:51:17.000Z"
4250,5.97291,1.53084,32.5,1,1,"2023-04-05T08:51:18.000Z"
4251,6.1133,1.53559,32.5,1,0,"2023-04-05T08:51:21.000Z"
4252,6.05419,1.55143,32.4375,1,0,"2023-04-05T08:51:43.000Z"
4253,5.94335,1.52608,32.5,1,1,"2023-04-05T08:51:43.000Z"
4254,6.12808,1.53559,32.5,1,0,"2023-04-05T08:51:43.000Z"
4255,6.00985,1.52763,32.4375,1,1,"2023-04-05T08:51:43.000Z"
4256,6.07635,1.58313,32.5,1,0,"2023-04-05T08:51:44.000Z"
4257,6.10591,1.55619,32.4375,1,0,"2023-04-05T08:51:53.000Z"
4258,5.9803,1.52608,32.5,1,1,"2023-04-05T08:51:53.000Z"
4259,6.08374,1.56571,32.4375,1,0,"2023-04-05T08:52:28.000Z"
4260,5.97291,1.55619,32.4375,1,1,"2023-04-05T08:52:32.000Z"
4261,6.14286,1.55461,32.5,1,0,"2023-04-05T08:52:37.000Z"
4262,5.98768,1.5451,32.5,1,0,"2023-04-05T08:52:41.000Z"
4263,6.13547,1.55461,32.5,1,0,"2023-04-05T08:52:46.000Z"
4264,6.00985,1.5451,32.5,1,1,"2023-04-05T08:52:51.000Z"
4265,6.06158,1.55619,32.4375,1,0,"2023-04-05T08:52:55.000Z"
4266,6.09113,1.55143,32.4375,1,0,"2023-04-05T08:53:00.000Z"
4267,6.03202,1.55143,32.4375,1,0,"2023-04-05T08:53:04.000Z"
4268,6.08374,1.55143,32.4375,1,0,"2023-04-05T08:53:09.000Z"
4269,6.00246,1.55143,32.4375,1,1,"2023-04-05T08:53:14.000Z"
4270,6.15025,1.54667,32.4375,1,0,"2023-04-05T08:53:18.000Z"
4271,5.98768,1.55619,32.4375,1,1,"2023-04-05T08:53:23.000Z"
4272,6.12808,1.55936,32.5,1,0,"2023-04-05T08:53:28.000Z"
4273,6.03202,1.56412,32.5,1,1,"2023-04-05T08:53:32.000Z"
4274,6.01724,1.56571,32.4375,1,1,"2023-04-05T08:53:37.000Z"
4275,6.13547,1.56887,32.5,1,0,"2023-04-05T08:54:18.000Z"
4276,5.89901,1.62117,32.5,1,0,"2023-04-05T08:54:22.000Z"
4277,6.14286,1.57362,32.5,1,0,"2023-04-05T08:54:27.000Z"
4278,5.99507,1.56412,32.5,1,1,"2023-04-05T08:54:32.000Z"
4279,6.12808,1.57362,32.5,1,0,"2023-04-05T08:54:36.000Z"
4280,6.0468,1.57522,32.4375,1,0,"2023-04-05T08:54:41.000Z"
4281,6.06158,1.57362,32.5,1,0,"2023-04-05T08:54:46.000Z"
4282,6.10591,1.56571,32.4375,1,0,"2023-04-05T08:54:53.000Z"
4283,6.00985,1.56571,32.4375,1,1,"2023-04-05T08:54:55.000Z"
4284,6.14286,1.57362,32.5,1,0,"2023-04-05T08:55:00.000Z"
4285,6.02463,1.57522,32.4375,1,1,"2023-04-05T08:55:27.000Z"
4286,6.08374,1.57047,32.4375,1,0,"2023-04-05T08:55:27.000Z"
4287,6.00985,1.59426,32.4375,1,1,"2023-04-05T08:55:27.000Z"
4288,6.15764,1.58474,32.4375,1,0,"2023-04-05T08:55:27.000Z"
4289,5.99507,1.5895,32.4375,1,1,"2023-04-05T08:55:27.000Z"
4290,6.15025,1.58474,32.4375,1,0,"2023-04-05T08:55:27.000Z"
4291,6.00246,1.58789,32.5,1,1,"2023-04-05T08:55:32.000Z"
4292,6.1133,1.58313,32.5,1,0,"2023-04-05T08:55:37.000Z"
4293,5.97291,1.59426,32.4375,1,0,"2023-04-05T08:56:04.000Z"
4294,5.98768,1.58789,32.5,1,0,"2023-04-05T08:56:05.000Z"
4295,6.14286,1.58474,32.4375,1,0,"2023-04-05T08:56:10.000Z"
4296,6.0468,1.5895,32.4375,1,1,"2023-04-05T08:56:14.000Z"
4297,6.06158,1.58789,32.5,1,1,"2023-04-05T08:56:19.000Z"
4298,6.12808,1.60854,32.4375,1,0,"2023-04-05T08:56:24.000Z"
4299,6.00985,1.58313,32.5,1,0,"2023-04-05T08:56:28.000Z"
4300,6.09852,1.58789,32.5,1,0,"2023-04-05T08:56:34.000Z"
4301,6.08374,1.64185,32.4375,1,0,"2023-04-05T08:56:38.000Z"
4302,5.96552,1.63543,32.5,1,0,"2023-04-05T08:56:42.000Z"
4303,6.15025,1.58313,32.5,1,0,"2023-04-05T08:56:47.000Z"
4304,5.97291,1.59426,32.4375,1,0,"2023-04-05T08:56:51.000Z"
4305,6.16502,1.58313,32.5,1,0,"2023-04-05T08:56:56.000Z"
4306,5.98768,1.58789,32.5,1,1,"2023-04-05T08:57:01.000Z"
4307,6.15025,1.59426,32.4375,1,0,"2023-04-05T08:57:05.000Z"
4308,6.01724,1.6133,32.4375,1,1,"2023-04-05T08:57:14.000Z"
4309,6.09113,1.59264,32.5,1,0,"2023-04-05T08:57:15.000Z"
4310,6.07635,1.59426,32.4375,1,0,"2023-04-05T08:57:37.000Z"
4311,6.0468,1.64494,32.5,1,1,"2023-04-05T08:57:37.000Z"
4312,6.06897,1.59264,32.5,1,0,"2023-04-05T08:57:37.000Z"
4313,6.09113,1.61806,32.4375,1,0,"2023-04-05T08:57:37.000Z"
4314,5.99507,1.59426,32.4375,1,1,"2023-04-05T08:57:38.000Z"
4315,6.06897,1.59264,32.5,1,1,"2023-04-05T08:57:43.000Z"
4316,6.13547,1.5895,32.4375,1,0,"2023-04-05T08:57:49.000Z"
4317,5.99507,1.59426,32.4375,1,1,"2023-04-05T08:57:52.000Z"
4318,6.15025,1.60854,32.4375,1,0,"2023-04-05T08:57:57.000Z"
4319,5.99507,1.59426,32.4375,1,1,"2023-04-05T08:58:01.000Z"
4320,6.15764,1.58474,32.4375,1,0,"2023-04-05T08:58:06.000Z"
4321,6.06158,1.58474,32.4375,1,1,"2023-04-05T08:58:11.000Z"
4322,6.12069,1.5895,32.4375,1,0,"2023-04-05T08:58:15.000Z"
4323,6.03202,1.6069,32.5,1,1,"2023-04-05T08:58:20.000Z"
4324,6.08374,1.59264,32.5,1,0,"2023-04-05T08:58:24.000Z"
4325,6.06158,1.61166,32.5,1,1,"2023-04-05T08:58:29.000Z"
4326,6.05419,1.6133,32.4375,1,1,"2023-04-05T08:58:34.000Z"
4327,6.12808,1.60854,32.4375,1,0,"2023-04-05T08:58:39.000Z"
4328,6.00246,1.63067,32.5,1,1,"2023-04-05T08:58:43.000Z"
4329,6.1133,1.60854,32.4375,1,0,"2023-04-05T08:58:48.000Z"
4330,6.0468,1.61166,32.5,1,1,"2023-04-05T08:58:52.000Z"
4331,6.03941,1.60854,32.4375,1,1,"2023-04-05T08:58:57.000Z"
4332,6.16502,1.60854,32.4375,1,0,"2023-04-05T08:59:02.000Z"
4333,6.02463,1.63233,32.4375,1,1,"2023-04-05T08:59:06.000Z"
4334,6.02463,1.60854,32.4375,1,0,"2023-04-05T08:59:11.000Z"
4335,6.15764,1.60854,32.4375,1,0,"2023-04-05T08:59:16.000Z"
4336,6.00985,1.60854,32.4375,1,1,"2023-04-05T08:59:20.000Z"
4337,6.09852,1.6133,32.4375,1,0,"2023-04-05T08:59:25.000Z"
4338,6.16502,1.63709,32.4375,1,0,"2023-04-05T08:59:31.000Z"
4339,5.99507,1.60854,32.4375,1,1,"2023-04-05T08:59:34.000Z"
4340,6.15764,1.60854,32.4375,1,0,"2023-04-05T09:00:21.000Z"
4341,6.06158,1.60378,32.4375,1,1,"2023-04-05T09:00:23.000Z"
4342,6.10591,1.61166,32.5,1,0,"2023-04-05T09:00:26.000Z"
4343,6.10591,1.60378,32.4375,1,0,"2023-04-05T09:00:31.000Z"
4344,6.06897,1.63233,32.4375,1,0,"2023-04-05T09:00:36.000Z"
4345,6.05419,1.60378,32.4375,1,1,"2023-04-05T09:00:40.000Z"
4346,6.1133,1.60854,32.4375,1,0,"2023-04-05T09:00:45.000Z"
4347,6.06158,1.60378,32.4375,1,1,"2023-04-05T09:00:50.000Z"
4348,6.14286,1.61806,32.4375,1,0,"2023-04-05T09:00:54.000Z"
4349,6.00985,1.63067,32.5,1,1,"2023-04-05T09:00:59.000Z"
4350,6.14286,1.60215,32.5,1,0,"2023-04-05T09:01:05.000Z"
4351,6.03202,1.6069,32.5,1,1,"2023-04-05T09:01:10.000Z"
4352,6.09852,1.66565,32.4375,1,0,"2023-04-05T09:01:14.000Z"
4353,6.15025,1.60378,32.4375,1,0,"2023-04-05T09:01:18.000Z"
4354,6.02463,1.62281,32.4375,1,1,"2023-04-05T09:01:24.000Z"
4355,6.05419,1.6069,32.5,1,0,"2023-04-05T09:01:28.000Z"
4356,6.16502,1.60215,32.5,1,0,"2023-04-05T09:01:32.000Z"
4357,6.02463,1.6069,32.5,1,1,"2023-04-05T09:01:36.000Z"
4358,6.06897,1.60854,32.4375,1,1,"2023-04-05T09:01:41.000Z"
4359,6.1798,1.63709,32.4375,1,0,"2023-04-05T09:01:45.000Z"
4360,6.03202,1.6133,32.4375,1,1,"2023-04-05T09:01:50.000Z"
4361,6.03941,1.60215,32.5,1,1,"2023-04-05T09:01:55.000Z"
4362,6.06897,1.6133,32.4375,1,1,"2023-04-05T09:02:00.000Z"
4363,6.06897,1.6133,32.4375,2,1,"2023-04-05T09:02:00.000Z"
