"id","ph","ec","water_temp","ket","pengaduk"
632,8.60957,0.440752,25,0,0
633,8.62469,0.427789,25,0,0
634,8.62469,0.427789,25,0,0
635,8.6398,0.440752,25,0,0
636,8.64736,0.447234,25,0,0
637,8.65491,0.460197,25,0,0
638,8.65491,0.466679,25,0,0
639,8.65491,0.460197,25,0,0
640,8.6398,0.453716,25,0,0
641,8.61713,0.440752,25,0,0
642,8.59446,0.434271,25,0,0
643,8.57179,0.447234,25,0,0
644,8.56423,0.492605,25,0,0
645,8.56423,0.55094,25,0,0
646,8.55667,0.518532,25,0,0
647,8.57934,0.447234,25,0,0
648,8.59446,0.447234,25,0,0
649,8.59446,0.486124,25,0,0
650,8.60201,0.537977,25,0,0
651,8.60201,0.55094,25,0,0
652,8.60201,0.473161,25,0,0
653,8.59446,0.460197,25,0,0
654,8.60201,0.55094,25,0,0
655,8.60201,0.505569,25,0,0
656,8.57934,0.447234,25,0,0
657,8.57179,0.525014,25,0,0
658,8.57179,0.544459,25,0,0
659,8.57934,0.447234,25,0,0
660,8.5869,0.525014,25,0,0
661,8.60957,0.55094,25,0,0
662,8.60957,0.447234,25,0,0
663,8.60957,0.518532,25,0,0
664,8.59446,0.55094,25,0,0
665,8.5869,0.453716,25,0,0
666,8.5869,0.518532,25,0,0
667,8.60201,0.55094,25,0,0
668,8.60957,0.453716,25,0,0
669,8.61713,0.51205,25,0,0
670,8.62469,0.570385,25,0,0
671,8.62469,0.51205,25,0,0
672,8.63224,0.453716,25,0,0
673,8.64736,0.460197,25,0,0
674,8.64736,0.525014,25,0,0
675,8.6398,0.570385,25,0,0
676,8.63224,0.557422,25,0,0
677,8.62469,0.51205,25,0,0
678,8.60957,0.486124,25,0,0
679,8.60957,0.466679,25,0,0
680,8.62469,0.466679,25,0,0
681,8.6398,0.453716,25,0,0
682,8.63224,0.486124,25,0,0
683,8.65491,0.544459,25,0,0
684,8.67002,0.576867,25,0,0
685,8.65491,0.55094,25,0,0
686,8.6398,0.492605,25,0,0
687,8.63224,0.460197,25,0,0
688,8.63224,0.492605,25,0,0
689,8.6398,0.563904,25,0,0
690,8.6398,0.51205,25,0,0
691,8.64736,0.473161,25,0,0
692,8.65491,0.576867,25,0,0
693,8.65491,0.466679,25,0,0
694,8.66247,0.531495,25,0,0
695,8.65491,0.570385,25,0,0
696,8.6398,0.466679,25,0,0
697,8.62469,0.518532,25,0,0
698,8.62469,0.570385,25,0,0
699,8.61713,0.466679,25,0,0
700,8.60201,0.499087,25,0,0
701,8.63224,0.583349,25,0,0
702,8.63224,0.499087,25,0,0
703,8.6398,0.473161,25,0,0
704,8.66247,0.518532,25,0,0
705,8.68514,0.537977,25,0,0
706,8.67758,0.557422,25,0,0
707,8.66247,0.563904,25,0,0
708,8.6398,0.576867,25,0,0
709,8.6398,0.583349,25,0,0
710,8.65491,0.583349,25,0,0
711,8.67002,0.58983,25,0,0
712,8.66247,0.570385,25,0,0
713,8.6398,0.544459,25,0,0
714,8.62469,0.51205,25,0,0
715,8.60957,0.486124,25,0,0
716,8.60957,0.466679,25,0,0
717,8.63224,0.466679,25,0,0
718,8.64736,0.492605,25,0,0
719,8.65491,0.537977,25,0,0
720,8.66247,0.576867,25,0,0
721,8.64736,0.583349,25,0,0
722,8.63224,0.525014,25,0,0
723,8.61713,0.473161,25,0,0
724,8.60957,0.466679,25,0,0
725,8.60201,0.492605,25,0,0
726,8.61713,0.557422,25,0,0
727,8.61713,0.58983,25,0,0
728,8.59446,0.55094,25,0,0
729,8.5869,0.479642,25,0,0
730,8.55667,0.479642,25,0,0
731,8.53401,0.544459,25,0,0
732,8.51134,0.583349,25,0,0
733,8.48111,0.55094,25,0,0
734,8.46599,0.466679,25,0,0
735,8.47355,0.479642,25,0,0
736,8.49622,0.544459,25,0,0
737,8.50378,0.583349,25,0,0
738,8.49622,0.51205,25,0,0
739,8.48866,0.466679,25,0,0
740,8.50378,0.505569,25,0,0
741,8.53401,0.576867,25,0,0
742,8.54156,0.570385,25,0,0
743,8.56423,0.492605,25,0,0
744,8.57934,0.473161,25,0,0
745,8.59446,0.51205,25,0,0
746,8.60957,0.576867,25,0,0
747,8.60201,0.55094,25,0,0
748,8.5869,0.473161,25,0,0
749,8.57179,0.51205,25,0,0
750,8.5869,0.58983,25,0,0
751,8.5869,0.557422,25,0,0
752,8.57934,0.473161,25,0,0
753,8.57934,0.486124,25,0,0
754,8.59446,0.55094,25,0,0
755,8.60957,0.570385,25,0,0
756,8.61713,0.576867,25,0,0
757,8.6398,0.499087,25,0,0
758,8.64736,0.473161,25,0,0
759,8.63224,0.473161,25,0,0
760,8.60957,0.479642,25,0,0
761,8.60201,0.473161,25,0,0
762,8.60201,0.486124,25,0,0
763,8.62469,0.505569,25,0,0
764,8.61713,0.505569,25,0,0
765,8.60201,0.51205,25,0,0
766,8.60201,0.58983,25,0,0
767,8.60957,0.473161,25,0,0
768,8.62469,0.58983,25,0,0
769,8.62469,0.486124,25,0,0
770,8.64736,0.583349,25,0,0
771,8.6398,0.492605,25,0,0
772,8.6398,0.563904,25,0,0
773,8.64736,0.479642,25,0,0
774,8.68514,0.596312,25,0,0
775,8.68514,0.473161,25,0,0
776,8.68514,0.537977,25,0,0
777,8.67002,0.563904,25,0,0
778,8.63224,0.486124,25,0,0
779,8.60957,0.583349,25,0,0
780,8.60957,0.537977,25,0,0
781,8.63224,0.479642,25,0,0
782,8.63224,0.499087,25,0,0
783,8.63224,0.544459,25,0,0
784,8.62469,0.576867,25,0,0
785,8.60957,0.58983,25,0,0
786,8.60957,0.58983,25,0,0
787,8.60957,0.596312,25,0,0
788,8.61713,0.58983,25,0,0
789,8.61713,0.583349,25,0,0
790,8.61713,0.583349,25,0,0
791,8.60957,0.58983,25,0,0
792,8.61713,0.58983,25,0,0
793,8.63224,0.58983,25,0,0
794,8.64736,0.544459,25,0,0
795,8.63224,0.492605,25,0,0
796,8.61713,0.479642,25,0,0
797,8.60957,0.525014,25,0,0
798,8.62469,0.596312,25,0,0
799,8.61713,0.486124,25,0,0
800,8.61713,0.537977,25,0,0
801,8.61713,0.537977,25,0,0
802,8.60957,0.525014,25,0,0
803,8.60201,0.570385,25,0,0
804,8.57934,0.58983,25,0,0
805,8.57934,0.479642,25,0,0
806,8.56423,0.596312,25,0,0
807,8.54912,0.479642,25,0,0
808,8.55667,0.537977,25,0,0
809,8.60957,0.596312,25,0,0
810,8.60201,0.563904,25,0,0
811,8.60957,0.576867,25,0,0
812,8.61713,0.596312,25,0,0
813,8.62469,0.58983,25,0,0
814,8.64736,0.576867,25,0,0
815,8.64736,0.557422,25,0,0
816,8.6398,0.544459,25,0,0
817,8.63224,0.557422,25,0,0
818,8.62469,0.544459,25,0,0
819,8.61713,0.537977,25,0,0
820,8.60201,0.544459,25,0,0
821,8.5869,0.544459,25,0,0
822,8.5869,0.544459,25,0,0
823,8.59446,0.563904,25,0,0
824,8.59446,0.596312,25,0,0
825,8.57934,0.525014,25,0,0
826,8.56423,0.486124,25,0,0
827,8.57934,0.570385,25,0,0
828,8.57934,0.583349,25,0,0
829,8.57179,0.492605,25,0,0
830,8.57934,0.492605,25,0,0
831,8.5869,0.583349,25,0,0
832,8.5869,0.544459,25,0,0
833,8.57179,0.479642,25,0,0
834,8.56423,0.518532,25,0,0
835,8.57934,0.570385,25,0,0
836,8.59446,0.596312,25,0,0
837,8.59446,0.58983,25,0,0
838,8.59446,0.563904,25,0,0
839,8.60957,0.499087,25,0,0
840,8.62469,0.479642,25,0,0
841,8.6398,0.518532,25,0,0
842,8.66247,0.570385,25,0,0
843,8.65491,0.596312,25,0,0
844,8.64736,0.563904,25,0,0
845,8.65491,0.518532,25,0,0
846,8.65491,0.479642,25,0,0
847,8.65491,0.479642,25,0,0
848,8.66247,0.492605,25,0,0
849,8.66247,0.544459,25,0,0
850,8.65491,0.602794,25,0,0
851,8.65491,0.557422,25,0,0
852,8.67002,0.492605,25,0,0
853,8.67002,0.486124,25,0,0
854,8.68514,0.570385,25,0,0
855,8.67758,0.602794,25,0,0
856,8.66247,0.557422,25,0,0
857,8.65491,0.486124,25,0,0
858,8.63224,0.486124,25,0,0
859,8.61713,0.537977,25,0,0
860,8.61713,0.58983,25,0,0
861,8.59446,0.58983,25,0,0
862,8.5869,0.525014,25,0,0
863,8.61713,0.486124,25,0,0
864,8.63224,0.531495,25,0,0
865,8.6398,0.596312,25,0,0
866,8.66247,0.492605,25,0,0
867,8.67758,0.518532,25,0,0
868,8.68514,0.596312,25,0,0
869,8.67002,0.492605,25,0,0
870,8.66247,0.525014,25,0,0
871,8.67758,0.602794,25,0,0
872,8.67002,0.505569,25,0,0
873,8.65491,0.499087,25,0,0
874,8.67002,0.596312,25,0,0
875,8.66247,0.505569,25,0,0
876,8.64736,0.499087,25,0,0
877,8.64736,0.596312,25,0,0
878,8.6398,0.51205,25,0,0
879,8.6398,0.492605,25,0,0
880,8.65491,0.596312,25,0,0
881,8.67002,0.499087,25,0,0
882,8.66247,0.537977,25,0,0
883,8.65491,0.596312,25,0,0
884,8.63224,0.505569,25,0,0
885,8.60957,0.479642,25,0,0
886,8.59446,0.499087,25,0,0
887,8.57934,0.531495,25,0,0
888,8.5869,0.557422,25,0,0
889,8.5869,0.557422,25,0,0
890,8.60201,0.557422,25,0,0
891,8.61713,0.544459,25,0,0
892,8.61713,0.525014,25,0,0
893,8.60957,0.505569,25,0,0
894,8.60201,0.499087,25,0,0
895,8.59446,0.492605,25,0,0
896,8.5869,0.492605,25,0,0
897,8.57179,0.486124,25,0,0
898,8.55667,0.499087,25,0,0
899,8.54912,0.563904,25,0,0
900,8.54912,0.596312,25,0,0
901,8.56423,0.525014,25,0,0
902,8.57934,0.492605,25,0,0
903,8.60201,0.596312,25,0,0
904,8.61713,0.486124,25,0,0
905,8.6398,0.576867,25,0,0
906,8.64736,0.51205,25,0,0
907,8.66247,0.537977,25,0,0
908,8.66247,0.537977,25,0,0
909,8.64736,0.531495,25,0,0
910,8.6398,0.537977,25,0,0
911,8.61713,0.518532,25,0,0
912,8.60201,0.537977,25,0,0
913,8.57934,0.531495,25,0,0
914,8.56423,0.531495,25,0,0
915,8.54156,0.531495,25,0,0
916,8.54912,0.518532,25,0,0
917,8.59446,0.537977,25,0,0
918,8.65491,0.544459,25,0,0
919,8.66247,0.505569,25,0,0
920,8.67002,0.602794,25,0,0
921,8.64736,0.505569,25,0,0
922,8.62469,0.505569,25,0,0
923,8.63224,0.58983,25,0,0
924,8.60957,0.563904,25,0,0
925,8.5869,0.486124,25,0,0
926,8.57179,0.525014,25,0,0
927,8.57179,0.58983,25,0,0
928,8.55667,0.583349,25,0,0
929,8.54156,0.518532,25,0,0
930,8.54912,0.479642,25,0,0
931,8.57934,0.505569,25,0,0
932,8.63224,0.544459,25,0,0
933,8.65491,0.58983,25,0,0
934,8.64736,0.596312,25,0,0
935,8.6398,0.576867,25,0,0
936,8.62469,0.544459,25,0,0
937,8.61713,0.51205,25,0,0
938,8.60957,0.492605,25,0,0
939,8.60957,0.492605,25,0,0
940,8.60957,0.486124,25,0,0
941,8.59446,0.479642,25,0,0
942,8.60201,0.51205,25,0,0
943,8.61713,0.576867,25,0,0
944,8.63224,0.58983,25,0,0
945,8.64736,0.499087,25,0,0
946,8.65491,0.499087,25,0,0
947,8.66247,0.583349,25,0,0
948,8.64736,0.576867,25,0,0
949,8.6398,0.492605,25,0,0
950,8.61713,0.492605,25,0,0
951,8.62469,0.563904,25,0,0
952,8.61713,0.602794,25,0,0
953,8.61713,0.55094,25,0,0
954,8.61713,0.479642,25,0,0
955,8.62469,0.531495,25,0,0
956,8.6398,0.576867,25,0,0
957,8.65491,0.596312,25,0,0
958,8.66247,0.544459,25,0,0
959,8.67002,0.486124,25,0,0
960,8.66247,0.486124,25,0,0
961,8.65491,0.525014,25,0,0
962,8.67002,0.583349,25,0,0
963,8.67002,0.596312,25,0,0
964,8.67758,0.544459,25,0,0
965,8.67002,0.492605,25,0,0
966,8.65491,0.492605,25,0,0
967,8.64736,0.557422,25,0,0
968,8.6398,0.596312,25,0,0
969,8.62469,0.544459,25,0,0
970,8.60957,0.486124,25,0,0
971,8.59446,0.518532,25,0,0
972,8.60201,0.596312,25,0,0
973,8.60201,0.505569,25,0,0
974,8.59446,0.525014,25,0,0
975,8.60957,0.557422,25,0,0
976,8.60957,0.51205,25,0,0
977,8.63224,0.557422,25,0,0
978,8.64736,0.51205,25,0,0
979,8.65491,0.557422,25,0,0
980,8.64736,0.51205,25,0,0
981,8.66247,0.583349,25,0,0
982,8.65491,0.486124,25,0,0
983,8.64736,0.596312,25,0,0
984,8.63224,0.479642,25,0,0
985,8.64736,0.596312,25,0,0
986,8.67758,0.505569,25,0,0
987,8.6927,0.499087,25,0,0
988,8.70781,0.570385,25,0,0
989,8.6927,0.596312,25,0,0
990,8.67002,0.576867,25,0,0
991,8.64736,0.537977,25,0,0
992,8.63224,0.499087,25,0,0
993,8.61713,0.479642,25,0,0
994,8.61713,0.499087,25,0,0
995,8.62469,0.531495,25,0,0
996,8.6398,0.557422,25,0,0
997,8.66247,0.583349,25,0,0
998,8.67002,0.596312,25,0,0
999,8.67758,0.544459,25,0,0
1000,8.67002,0.505569,25,0,0
1001,8.64736,0.479642,25,0,0
1002,8.64736,0.479642,25,2,0
